"","location","cause","year","val","state","code","Number"
"723","Illinois","Amphetamine use disorders",2010,0.0013239405709,17,"IL",0.0579910311552802
"724","Illinois","Amphetamine use disorders",2011,0.00134323641907,17,"IL",0.0579910311552802
"725","Illinois","Amphetamine use disorders",2012,0.00136517468888,17,"IL",0.0579910311552802
"726","Illinois","Amphetamine use disorders",2013,0.00138753281462,17,"IL",0.0579910311552802
"727","Illinois","Amphetamine use disorders",2014,0.00140988727308,17,"IL",0.0579910311552802
"728","Illinois","Amphetamine use disorders",2015,0.00143161079282,17,"IL",0.0579910311552802
"729","Illinois","Amphetamine use disorders",2016,0.00145379884782,17,"IL",0.0579910311552802
"730","Illinois","Opioid use disorders",1990,0.0113319378528,17,"IL",0.0579910311552802
"731","Illinois","Opioid use disorders",1991,0.0113319543309,17,"IL",0.0579910311552802
"732","Illinois","Opioid use disorders",1992,0.0113235013632,17,"IL",0.0579910311552802
"733","Illinois","Opioid use disorders",1993,0.0112987835849,17,"IL",0.0579910311552802
"734","Illinois","Opioid use disorders",1994,0.0112637598398,17,"IL",0.0579910311552802
"735","Illinois","Opioid use disorders",1995,0.0112211021717,17,"IL",0.0579910311552802
"736","Illinois","Opioid use disorders",1996,0.0113142783719,17,"IL",0.0579910311552802
"737","Illinois","Opioid use disorders",1997,0.0114161676935,17,"IL",0.0579910311552802
"738","Illinois","Opioid use disorders",1998,0.0115576428382,17,"IL",0.0579910311552802
"739","Illinois","Opioid use disorders",1999,0.0117144525406,17,"IL",0.0579910311552802
"740","Illinois","Opioid use disorders",2000,0.0119270467688,17,"IL",0.0579910311552802
"741","Illinois","Opioid use disorders",2001,0.0118337954744,17,"IL",0.0579910311552802
"742","Illinois","Opioid use disorders",2002,0.0117463096002,17,"IL",0.0579910311552802
"743","Illinois","Opioid use disorders",2003,0.0116702007844,17,"IL",0.0579910311552802
"744","Illinois","Opioid use disorders",2004,0.0116026015323,17,"IL",0.0579910311552802
"745","Illinois","Opioid use disorders",2005,0.0115345874153,17,"IL",0.0579910311552802
"746","Illinois","Opioid use disorders",2006,0.0115832865403,17,"IL",0.0579910311552802
"747","Illinois","Opioid use disorders",2007,0.0116251654099,17,"IL",0.0579910311552802
"748","Illinois","Opioid use disorders",2008,0.0116786884614,17,"IL",0.0579910311552802
"749","Illinois","Opioid use disorders",2009,0.0117258893072,17,"IL",0.0579910311552802
"750","Illinois","Opioid use disorders",2010,0.0117734370755,17,"IL",0.0579910311552802
"751","Illinois","Opioid use disorders",2011,0.0118859790351,17,"IL",0.0579910311552802
"752","Illinois","Opioid use disorders",2012,0.0120174947371,17,"IL",0.0579910311552802
"753","Illinois","Opioid use disorders",2013,0.0121574002548,17,"IL",0.0579910311552802
"754","Illinois","Opioid use disorders",2014,0.0122907832785,17,"IL",0.0579910311552802
"755","Illinois","Opioid use disorders",2015,0.0124150426148,17,"IL",0.0579910311552802
"756","Illinois","Opioid use disorders",2016,0.0125387386933,17,"IL",0.0579910311552802
"757","Indiana","Amphetamine use disorders",1990,0.0024449412761,18,"IN",0.0554446173415286
"758","Indiana","Amphetamine use disorders",1991,0.00242768974719,18,"IN",0.0554446173415286
"759","Indiana","Amphetamine use disorders",1992,0.00241081304306,18,"IN",0.0554446173415286
"760","Indiana","Amphetamine use disorders",1993,0.00239449460172,18,"IN",0.0554446173415286
"761","Indiana","Amphetamine use disorders",1994,0.00237561508166,18,"IN",0.0554446173415286
"762","Indiana","Amphetamine use disorders",1995,0.00236100477279,18,"IN",0.0554446173415286
"763","Indiana","Amphetamine use disorders",1996,0.00236795209388,18,"IN",0.0554446173415286
"764","Indiana","Amphetamine use disorders",1997,0.0023696033611,18,"IN",0.0554446173415286
"765","Indiana","Amphetamine use disorders",1998,0.00237180777065,18,"IN",0.0554446173415286
"766","Indiana","Amphetamine use disorders",1999,0.0023741144086,18,"IN",0.0554446173415286
"767","Indiana","Amphetamine use disorders",2000,0.0023799240656,18,"IN",0.0554446173415286
"768","Indiana","Amphetamine use disorders",2001,0.00236413912805,18,"IN",0.0554446173415286
"769","Indiana","Amphetamine use disorders",2002,0.00234911525217,18,"IN",0.0554446173415286
"770","Indiana","Amphetamine use disorders",2003,0.00233923946507,18,"IN",0.0554446173415286
"771","Indiana","Amphetamine use disorders",2004,0.00232698040542,18,"IN",0.0554446173415286
"772","Indiana","Amphetamine use disorders",2005,0.00231690643369,18,"IN",0.0554446173415286
"773","Indiana","Amphetamine use disorders",2006,0.00230596654335,18,"IN",0.0554446173415286
"774","Indiana","Amphetamine use disorders",2007,0.00229258938426,18,"IN",0.0554446173415286
"775","Indiana","Amphetamine use disorders",2008,0.00228089183499,18,"IN",0.0554446173415286
"776","Indiana","Amphetamine use disorders",2009,0.0022694180812,18,"IN",0.0554446173415286
"777","Indiana","Amphetamine use disorders",2010,0.00225910896797,18,"IN",0.0554446173415286
"778","Indiana","Amphetamine use disorders",2011,0.0022682694431,18,"IN",0.0554446173415286
"779","Indiana","Amphetamine use disorders",2012,0.00227911230409,18,"IN",0.0554446173415286
"780","Indiana","Amphetamine use disorders",2013,0.00229146638156,18,"IN",0.0554446173415286
"781","Indiana","Amphetamine use disorders",2014,0.00230411167425,18,"IN",0.0554446173415286
"782","Indiana","Amphetamine use disorders",2015,0.00231584665038,18,"IN",0.0554446173415286
"783","Indiana","Amphetamine use disorders",2016,0.00232738787567,18,"IN",0.0554446173415286
"784","Indiana","Opioid use disorders",1990,0.0152439179336,18,"IN",0.0554446173415286
"785","Indiana","Opioid use disorders",1991,0.0151241831383,18,"IN",0.0554446173415286
"786","Indiana","Opioid use disorders",1992,0.0149815361558,18,"IN",0.0554446173415286
"787","Indiana","Opioid use disorders",1993,0.0148231567611,18,"IN",0.0554446173415286
"788","Indiana","Opioid use disorders",1994,0.0146464044114,18,"IN",0.0554446173415286
"789","Indiana","Opioid use disorders",1995,0.0144892344751,18,"IN",0.0554446173415286
"790","Indiana","Opioid use disorders",1996,0.0142073246855,18,"IN",0.0554446173415286
"791","Indiana","Opioid use disorders",1997,0.0139031254636,18,"IN",0.0554446173415286
"792","Indiana","Opioid use disorders",1998,0.0136291229151,18,"IN",0.0554446173415286
"793","Indiana","Opioid use disorders",1999,0.0134005862043,18,"IN",0.0554446173415286
"794","Indiana","Opioid use disorders",2000,0.0132217808196,18,"IN",0.0554446173415286
"795","Indiana","Opioid use disorders",2001,0.0132039239784,18,"IN",0.0554446173415286
"796","Indiana","Opioid use disorders",2002,0.0132027451997,18,"IN",0.0554446173415286
"797","Indiana","Opioid use disorders",2003,0.0132284987704,18,"IN",0.0554446173415286
"798","Indiana","Opioid use disorders",2004,0.0132317927484,18,"IN",0.0554446173415286
"799","Indiana","Opioid use disorders",2005,0.0132499833323,18,"IN",0.0554446173415286
"800","Indiana","Opioid use disorders",2006,0.0132900789292,18,"IN",0.0554446173415286
"801","Indiana","Opioid use disorders",2007,0.0133292061899,18,"IN",0.0554446173415286
"802","Indiana","Opioid use disorders",2008,0.0133698278314,18,"IN",0.0554446173415286
"803","Indiana","Opioid use disorders",2009,0.0134181571303,18,"IN",0.0554446173415286
"804","Indiana","Opioid use disorders",2010,0.0134815204042,18,"IN",0.0554446173415286
"805","Indiana","Opioid use disorders",2011,0.0136589053328,18,"IN",0.0554446173415286
"806","Indiana","Opioid use disorders",2012,0.0138537832934,18,"IN",0.0554446173415286
"807","Indiana","Opioid use disorders",2013,0.0140534320729,18,"IN",0.0554446173415286
"808","Indiana","Opioid use disorders",2014,0.0142487848429,18,"IN",0.0554446173415286
"809","Indiana","Opioid use disorders",2015,0.0144388906617,18,"IN",0.0554446173415286
"810","Indiana","Opioid use disorders",2016,0.0146277337998,18,"IN",0.0554446173415286
"811","Iowa","Amphetamine use disorders",1990,0.00195030614977,19,"IA",0.0665258467376716
"812","Iowa","Amphetamine use disorders",1991,0.00194012220648,19,"IA",0.0665258467376716
"813","Iowa","Amphetamine use disorders",1992,0.00193375390919,19,"IA",0.0665258467376716
"814","Iowa","Amphetamine use disorders",1993,0.00192396129223,19,"IA",0.0665258467376716
"815","Iowa","Amphetamine use disorders",1994,0.00191533416769,19,"IA",0.0665258467376716
"816","Iowa","Amphetamine use disorders",1995,0.0019111491056,19,"IA",0.0665258467376716
"817","Iowa","Amphetamine use disorders",1996,0.00192114275833,19,"IA",0.0665258467376716
"818","Iowa","Amphetamine use disorders",1997,0.00192977747424,19,"IA",0.0665258467376716
"819","Iowa","Amphetamine use disorders",1998,0.001938300366,19,"IA",0.0665258467376716
"820","Iowa","Amphetamine use disorders",1999,0.00194691980968,19,"IA",0.0665258467376716
"821","Iowa","Amphetamine use disorders",2000,0.00195684645315,19,"IA",0.0665258467376716
"822","Iowa","Amphetamine use disorders",2001,0.00193857598211,19,"IA",0.0665258467376716
"823","Iowa","Amphetamine use disorders",2002,0.00192467451046,19,"IA",0.0665258467376716
"824","Iowa","Amphetamine use disorders",2003,0.00191404149058,19,"IA",0.0665258467376716
"825","Iowa","Amphetamine use disorders",2004,0.00190130102135,19,"IA",0.0665258467376716
"826","Iowa","Amphetamine use disorders",2005,0.00188989242678,19,"IA",0.0665258467376716
"827","Iowa","Amphetamine use disorders",2006,0.00188904316369,19,"IA",0.0665258467376716
"828","Iowa","Amphetamine use disorders",2007,0.0018844811652,19,"IA",0.0665258467376716
"829","Iowa","Amphetamine use disorders",2008,0.00188267599745,19,"IA",0.0665258467376716
"830","Iowa","Amphetamine use disorders",2009,0.0018806618303,19,"IA",0.0665258467376716
"831","Iowa","Amphetamine use disorders",2010,0.00187977282186,19,"IA",0.0665258467376716
"832","Iowa","Amphetamine use disorders",2011,0.00188778015196,19,"IA",0.0665258467376716
"833","Iowa","Amphetamine use disorders",2012,0.00189211111297,19,"IA",0.0665258467376716
"834","Iowa","Amphetamine use disorders",2013,0.00189930506098,19,"IA",0.0665258467376716
"835","Iowa","Amphetamine use disorders",2014,0.00190700452429,19,"IA",0.0665258467376716
"836","Iowa","Amphetamine use disorders",2015,0.00191371233154,19,"IA",0.0665258467376716
"837","Iowa","Amphetamine use disorders",2016,0.00192073270111,19,"IA",0.0665258467376716
"838","Iowa","Opioid use disorders",1990,0.00478684297952,19,"IA",0.0665258467376716
"839","Iowa","Opioid use disorders",1991,0.0047588176129,19,"IA",0.0665258467376716
"840","Iowa","Opioid use disorders",1992,0.00473270241651,19,"IA",0.0665258467376716
"841","Iowa","Opioid use disorders",1993,0.00469046921661,19,"IA",0.0665258467376716
"842","Iowa","Opioid use disorders",1994,0.00465110856353,19,"IA",0.0665258467376716
"843","Iowa","Opioid use disorders",1995,0.00461975049727,19,"IA",0.0665258467376716
"844","Iowa","Opioid use disorders",1996,0.00479433606833,19,"IA",0.0665258467376716
"845","Iowa","Opioid use disorders",1997,0.00498241548454,19,"IA",0.0665258467376716
"846","Iowa","Opioid use disorders",1998,0.00518934157509,19,"IA",0.0665258467376716
"847","Iowa","Opioid use disorders",1999,0.00542880418976,19,"IA",0.0665258467376716
"848","Iowa","Opioid use disorders",2000,0.00570699280311,19,"IA",0.0665258467376716
"849","Iowa","Opioid use disorders",2001,0.00568564737925,19,"IA",0.0665258467376716
"850","Iowa","Opioid use disorders",2002,0.00569058149588,19,"IA",0.0665258467376716
"851","Iowa","Opioid use disorders",2003,0.00570479300389,19,"IA",0.0665258467376716
"852","Iowa","Opioid use disorders",2004,0.00570778761623,19,"IA",0.0665258467376716
"853","Iowa","Opioid use disorders",2005,0.00572241647905,19,"IA",0.0665258467376716
"854","Iowa","Opioid use disorders",2006,0.00577523182509,19,"IA",0.0665258467376716
"855","Iowa","Opioid use disorders",2007,0.00583305281137,19,"IA",0.0665258467376716
"856","Iowa","Opioid use disorders",2008,0.00589371288686,19,"IA",0.0665258467376716
"857","Iowa","Opioid use disorders",2009,0.00595860569679,19,"IA",0.0665258467376716
"858","Iowa","Opioid use disorders",2010,0.00602811883777,19,"IA",0.0665258467376716
"859","Iowa","Opioid use disorders",2011,0.00619059070997,19,"IA",0.0665258467376716
"860","Iowa","Opioid use disorders",2012,0.00634376573295,19,"IA",0.0665258467376716
"861","Iowa","Opioid use disorders",2013,0.00650858793861,19,"IA",0.0665258467376716
"862","Iowa","Opioid use disorders",2014,0.00667793508743,19,"IA",0.0665258467376716
"863","Iowa","Opioid use disorders",2015,0.00684734388204,19,"IA",0.0665258467376716
"864","Iowa","Opioid use disorders",2016,0.00702096413506,19,"IA",0.0665258467376716
"865","Kansas","Amphetamine use disorders",1990,0.00115340366051,20,"KS",0.0519896671666716
"866","Kansas","Amphetamine use disorders",1991,0.00116122018673,20,"KS",0.0519896671666716
"867","Kansas","Amphetamine use disorders",1992,0.00117153497185,20,"KS",0.0519896671666716
"868","Kansas","Amphetamine use disorders",1993,0.00118078268001,20,"KS",0.0519896671666716
"869","Kansas","Amphetamine use disorders",1994,0.0011931720373,20,"KS",0.0519896671666716
"870","Kansas","Amphetamine use disorders",1995,0.00120852396598,20,"KS",0.0519896671666716
"871","Kansas","Amphetamine use disorders",1996,0.001272556677,20,"KS",0.0519896671666716
"872","Kansas","Amphetamine use disorders",1997,0.00134265911557,20,"KS",0.0519896671666716
"873","Kansas","Amphetamine use disorders",1998,0.00141952696806,20,"KS",0.0519896671666716
"874","Kansas","Amphetamine use disorders",1999,0.00150173485377,20,"KS",0.0519896671666716
"875","Kansas","Amphetamine use disorders",2000,0.00158955216162,20,"KS",0.0519896671666716
"876","Kansas","Amphetamine use disorders",2001,0.00154905501665,20,"KS",0.0519896671666716
"877","Kansas","Amphetamine use disorders",2002,0.00151460502853,20,"KS",0.0519896671666716
"878","Kansas","Amphetamine use disorders",2003,0.00147755955952,20,"KS",0.0519896671666716
"879","Kansas","Amphetamine use disorders",2004,0.00144272105463,20,"KS",0.0519896671666716
"880","Kansas","Amphetamine use disorders",2005,0.00140752204737,20,"KS",0.0519896671666716
"881","Kansas","Amphetamine use disorders",2006,0.0014029528501,20,"KS",0.0519896671666716
"882","Kansas","Amphetamine use disorders",2007,0.00139140994961,20,"KS",0.0519896671666716
"883","Kansas","Amphetamine use disorders",2008,0.00138762856864,20,"KS",0.0519896671666716
"884","Kansas","Amphetamine use disorders",2009,0.00137847095697,20,"KS",0.0519896671666716
"885","Kansas","Amphetamine use disorders",2010,0.00137464916139,20,"KS",0.0519896671666716
"886","Kansas","Amphetamine use disorders",2011,0.00142108403069,20,"KS",0.0519896671666716
"887","Kansas","Amphetamine use disorders",2012,0.00147630215921,20,"KS",0.0519896671666716
"888","Kansas","Amphetamine use disorders",2013,0.00152988616055,20,"KS",0.0519896671666716
"889","Kansas","Amphetamine use disorders",2014,0.00158472340152,20,"KS",0.0519896671666716
"890","Kansas","Amphetamine use disorders",2015,0.00164110224515,20,"KS",0.0519896671666716
"891","Kansas","Amphetamine use disorders",2016,0.0016994855081,20,"KS",0.0519896671666716
"892","Kansas","Opioid use disorders",1990,0.00724049487384,20,"KS",0.0519896671666716
"893","Kansas","Opioid use disorders",1991,0.00719500754039,20,"KS",0.0519896671666716
"894","Kansas","Opioid use disorders",1992,0.00714962843723,20,"KS",0.0519896671666716
"895","Kansas","Opioid use disorders",1993,0.00708824577283,20,"KS",0.0519896671666716
"896","Kansas","Opioid use disorders",1994,0.00703859436017,20,"KS",0.0519896671666716
"897","Kansas","Opioid use disorders",1995,0.00700047578129,20,"KS",0.0519896671666716
"898","Kansas","Opioid use disorders",1996,0.00714454345039,20,"KS",0.0519896671666716
"899","Kansas","Opioid use disorders",1997,0.00729616298623,20,"KS",0.0519896671666716
"900","Kansas","Opioid use disorders",1998,0.00747661757667,20,"KS",0.0519896671666716
"901","Kansas","Opioid use disorders",1999,0.00769277180862,20,"KS",0.0519896671666716
"902","Kansas","Opioid use disorders",2000,0.00794566737179,20,"KS",0.0519896671666716
"903","Kansas","Opioid use disorders",2001,0.00790043367026,20,"KS",0.0519896671666716
"904","Kansas","Opioid use disorders",2002,0.00789383790821,20,"KS",0.0519896671666716
"905","Kansas","Opioid use disorders",2003,0.00787397532666,20,"KS",0.0519896671666716
"906","Kansas","Opioid use disorders",2004,0.00786741444586,20,"KS",0.0519896671666716
"907","Kansas","Opioid use disorders",2005,0.00784721524917,20,"KS",0.0519896671666716
"908","Kansas","Opioid use disorders",2006,0.00794926464215,20,"KS",0.0519896671666716
"909","Kansas","Opioid use disorders",2007,0.00801696258174,20,"KS",0.0519896671666716
"910","Kansas","Opioid use disorders",2008,0.00812893010991,20,"KS",0.0519896671666716
"911","Kansas","Opioid use disorders",2009,0.00820990302029,20,"KS",0.0519896671666716
"912","Kansas","Opioid use disorders",2010,0.00831763490627,20,"KS",0.0519896671666716
"913","Kansas","Opioid use disorders",2011,0.00846026892561,20,"KS",0.0519896671666716
"914","Kansas","Opioid use disorders",2012,0.00864968788888,20,"KS",0.0519896671666716
"915","Kansas","Opioid use disorders",2013,0.00882046995143,20,"KS",0.0519896671666716
"916","Kansas","Opioid use disorders",2014,0.00898269506519,20,"KS",0.0519896671666716
"917","Kansas","Opioid use disorders",2015,0.00914409132526,20,"KS",0.0519896671666716
"918","Kansas","Opioid use disorders",2016,0.0093082371929,20,"KS",0.0519896671666716
"919","Kentucky","Amphetamine use disorders",1990,0.00211003568065,21,"KY",0.0552653082010245
"920","Kentucky","Amphetamine use disorders",1991,0.00209926336762,21,"KY",0.0552653082010245
"921","Kentucky","Amphetamine use disorders",1992,0.00208994150841,21,"KY",0.0552653082010245
"922","Kentucky","Amphetamine use disorders",1993,0.00208162499967,21,"KY",0.0552653082010245
"923","Kentucky","Amphetamine use disorders",1994,0.00207209678806,21,"KY",0.0552653082010245
"924","Kentucky","Amphetamine use disorders",1995,0.00206507824901,21,"KY",0.0552653082010245
"925","Kentucky","Amphetamine use disorders",1996,0.00209037662256,21,"KY",0.0552653082010245
"926","Kentucky","Amphetamine use disorders",1997,0.00211040965925,21,"KY",0.0552653082010245
"927","Kentucky","Amphetamine use disorders",1998,0.00213850435539,21,"KY",0.0552653082010245
"928","Kentucky","Amphetamine use disorders",1999,0.00216582928542,21,"KY",0.0552653082010245
"929","Kentucky","Amphetamine use disorders",2000,0.00219370553336,21,"KY",0.0552653082010245
"930","Kentucky","Amphetamine use disorders",2001,0.00219514706547,21,"KY",0.0552653082010245
"931","Kentucky","Amphetamine use disorders",2002,0.00219429094081,21,"KY",0.0552653082010245
"932","Kentucky","Amphetamine use disorders",2003,0.00219215955666,21,"KY",0.0552653082010245
"933","Kentucky","Amphetamine use disorders",2004,0.00219756615308,21,"KY",0.0552653082010245
"934","Kentucky","Amphetamine use disorders",2005,0.00219871745051,21,"KY",0.0552653082010245
"935","Kentucky","Amphetamine use disorders",2006,0.00217781320604,21,"KY",0.0552653082010245
"936","Kentucky","Amphetamine use disorders",2007,0.00216924352579,21,"KY",0.0552653082010245
"937","Kentucky","Amphetamine use disorders",2008,0.0021492756076,21,"KY",0.0552653082010245
"938","Kentucky","Amphetamine use disorders",2009,0.00213858899379,21,"KY",0.0552653082010245
"939","Kentucky","Amphetamine use disorders",2010,0.00212781933389,21,"KY",0.0552653082010245
"940","Kentucky","Amphetamine use disorders",2011,0.00215500351755,21,"KY",0.0552653082010245
"941","Kentucky","Amphetamine use disorders",2012,0.0021847888999,21,"KY",0.0552653082010245
"942","Kentucky","Amphetamine use disorders",2013,0.00221157621386,21,"KY",0.0552653082010245
"943","Kentucky","Amphetamine use disorders",2014,0.00224185146136,21,"KY",0.0552653082010245
"944","Kentucky","Amphetamine use disorders",2015,0.00227133648366,21,"KY",0.0552653082010245
"945","Kentucky","Amphetamine use disorders",2016,0.00230165870008,21,"KY",0.0552653082010245
"946","Kentucky","Opioid use disorders",1990,0.0289713097309,21,"KY",0.0552653082010245
"947","Kentucky","Opioid use disorders",1991,0.0288594770154,21,"KY",0.0552653082010245
"948","Kentucky","Opioid use disorders",1992,0.0287084269016,21,"KY",0.0552653082010245
"949","Kentucky","Opioid use disorders",1993,0.0285490608856,21,"KY",0.0552653082010245
"950","Kentucky","Opioid use disorders",1994,0.0283705191771,21,"KY",0.0552653082010245
"951","Kentucky","Opioid use disorders",1995,0.0282309477538,21,"KY",0.0552653082010245
"952","Kentucky","Opioid use disorders",1996,0.0277409455549,21,"KY",0.0552653082010245
"953","Kentucky","Opioid use disorders",1997,0.0271942171395,21,"KY",0.0552653082010245
"954","Kentucky","Opioid use disorders",1998,0.0268197382352,21,"KY",0.0552653082010245
"955","Kentucky","Opioid use disorders",1999,0.0264938328712,21,"KY",0.0552653082010245
"956","Kentucky","Opioid use disorders",2000,0.0261891613335,21,"KY",0.0552653082010245
"957","Kentucky","Opioid use disorders",2001,0.0261894901465,21,"KY",0.0552653082010245
"958","Kentucky","Opioid use disorders",2002,0.0261428619157,21,"KY",0.0552653082010245
"959","Kentucky","Opioid use disorders",2003,0.0260979910499,21,"KY",0.0552653082010245
"960","Kentucky","Opioid use disorders",2004,0.0261706328761,21,"KY",0.0552653082010245
"961","Kentucky","Opioid use disorders",2005,0.0261663160666,21,"KY",0.0552653082010245
"962","Kentucky","Opioid use disorders",2006,0.0261134078559,21,"KY",0.0552653082010245
"963","Kentucky","Opioid use disorders",2007,0.026206565108,21,"KY",0.0552653082010245
"964","Kentucky","Opioid use disorders",2008,0.0261231462403,21,"KY",0.0552653082010245
"965","Kentucky","Opioid use disorders",2009,0.0262159686647,21,"KY",0.0552653082010245
"966","Kentucky","Opioid use disorders",2010,0.0262571465893,21,"KY",0.0552653082010245
"967","Kentucky","Opioid use disorders",2011,0.0263107820188,21,"KY",0.0552653082010245
"968","Kentucky","Opioid use disorders",2012,0.0263938318506,21,"KY",0.0552653082010245
"969","Kentucky","Opioid use disorders",2013,0.0263970901245,21,"KY",0.0552653082010245
"970","Kentucky","Opioid use disorders",2014,0.0264537690675,21,"KY",0.0552653082010245
"971","Kentucky","Opioid use disorders",2015,0.026492961742,21,"KY",0.0552653082010245
"972","Kentucky","Opioid use disorders",2016,0.026531133904,21,"KY",0.0552653082010245
"973","Louisiana","Amphetamine use disorders",1990,0.00430198491946,22,"LA",0.066600103563161
"974","Louisiana","Amphetamine use disorders",1991,0.00426835464311,22,"LA",0.066600103563161
"975","Louisiana","Amphetamine use disorders",1992,0.00424087507804,22,"LA",0.066600103563161
"976","Louisiana","Amphetamine use disorders",1993,0.00421240165621,22,"LA",0.066600103563161
"977","Louisiana","Amphetamine use disorders",1994,0.00418552745186,22,"LA",0.066600103563161
"978","Louisiana","Amphetamine use disorders",1995,0.00416648403774,22,"LA",0.066600103563161
"979","Louisiana","Amphetamine use disorders",1996,0.00418685765552,22,"LA",0.066600103563161
"980","Louisiana","Amphetamine use disorders",1997,0.0042027314864,22,"LA",0.066600103563161
"981","Louisiana","Amphetamine use disorders",1998,0.00421810081267,22,"LA",0.066600103563161
"982","Louisiana","Amphetamine use disorders",1999,0.00423153161029,22,"LA",0.066600103563161
"983","Louisiana","Amphetamine use disorders",2000,0.00424324564602,22,"LA",0.066600103563161
"984","Louisiana","Amphetamine use disorders",2001,0.00421833320971,22,"LA",0.066600103563161
"985","Louisiana","Amphetamine use disorders",2002,0.00419655930701,22,"LA",0.066600103563161
"986","Louisiana","Amphetamine use disorders",2003,0.0041712566794,22,"LA",0.066600103563161
"987","Louisiana","Amphetamine use disorders",2004,0.0041567567546,22,"LA",0.066600103563161
"988","Louisiana","Amphetamine use disorders",2005,0.00413069672381,22,"LA",0.066600103563161
"989","Louisiana","Amphetamine use disorders",2006,0.00407258559632,22,"LA",0.066600103563161
"990","Louisiana","Amphetamine use disorders",2007,0.00407458043031,22,"LA",0.066600103563161
"991","Louisiana","Amphetamine use disorders",2008,0.00406626069255,22,"LA",0.066600103563161
"992","Louisiana","Amphetamine use disorders",2009,0.00406444632364,22,"LA",0.066600103563161
"993","Louisiana","Amphetamine use disorders",2010,0.00405907664344,22,"LA",0.066600103563161
"994","Louisiana","Amphetamine use disorders",2011,0.00405577728812,22,"LA",0.066600103563161
"995","Louisiana","Amphetamine use disorders",2012,0.00406141724277,22,"LA",0.066600103563161
"996","Louisiana","Amphetamine use disorders",2013,0.00406347092859,22,"LA",0.066600103563161
"997","Louisiana","Amphetamine use disorders",2014,0.00406336811737,22,"LA",0.066600103563161
"998","Louisiana","Amphetamine use disorders",2015,0.00406211496943,22,"LA",0.066600103563161
"999","Louisiana","Amphetamine use disorders",2016,0.00406039357405,22,"LA",0.066600103563161
"1000","Louisiana","Opioid use disorders",1990,0.0179249982809,22,"LA",0.066600103563161
"1001","Louisiana","Opioid use disorders",1991,0.01778921054,22,"LA",0.066600103563161
"1002","Louisiana","Opioid use disorders",1992,0.0176492798636,22,"LA",0.066600103563161
"1003","Louisiana","Opioid use disorders",1993,0.0174887908819,22,"LA",0.066600103563161
"1004","Louisiana","Opioid use disorders",1994,0.0173211214485,22,"LA",0.066600103563161
"1005","Louisiana","Opioid use disorders",1995,0.0171710930328,22,"LA",0.066600103563161
"1006","Louisiana","Opioid use disorders",1996,0.0168841889621,22,"LA",0.066600103563161
"1007","Louisiana","Opioid use disorders",1997,0.0166143661132,22,"LA",0.066600103563161
"1008","Louisiana","Opioid use disorders",1998,0.0163707928685,22,"LA",0.066600103563161
"1009","Louisiana","Opioid use disorders",1999,0.0161687114814,22,"LA",0.066600103563161
"1010","Louisiana","Opioid use disorders",2000,0.0160095168039,22,"LA",0.066600103563161
"1011","Louisiana","Opioid use disorders",2001,0.0160551390338,22,"LA",0.066600103563161
"1012","Louisiana","Opioid use disorders",2002,0.0161247727026,22,"LA",0.066600103563161
"1013","Louisiana","Opioid use disorders",2003,0.016191869337,22,"LA",0.066600103563161
"1014","Louisiana","Opioid use disorders",2004,0.0163133683791,22,"LA",0.066600103563161
"1015","Louisiana","Opioid use disorders",2005,0.0164010498811,22,"LA",0.066600103563161
"1016","Louisiana","Opioid use disorders",2006,0.0163922992567,22,"LA",0.066600103563161
"1017","Louisiana","Opioid use disorders",2007,0.0165733578217,22,"LA",0.066600103563161
"1018","Louisiana","Opioid use disorders",2008,0.0167165124851,22,"LA",0.066600103563161
"1019","Louisiana","Opioid use disorders",2009,0.0169247697527,22,"LA",0.066600103563161
"1020","Louisiana","Opioid use disorders",2010,0.0171345784253,22,"LA",0.066600103563161
"1021","Louisiana","Opioid use disorders",2011,0.0171445546775,22,"LA",0.066600103563161
"1022","Louisiana","Opioid use disorders",2012,0.0171767152055,22,"LA",0.066600103563161
"1023","Louisiana","Opioid use disorders",2013,0.0171836186515,22,"LA",0.066600103563161
"1024","Louisiana","Opioid use disorders",2014,0.0171769774453,22,"LA",0.066600103563161
"1025","Louisiana","Opioid use disorders",2015,0.0171642984949,22,"LA",0.066600103563161
"1026","Louisiana","Opioid use disorders",2016,0.0171515681629,22,"LA",0.066600103563161
"1027","Maine","Amphetamine use disorders",1990,0.00464895802824,23,"ME",0.0581285378827372
"1028","Maine","Amphetamine use disorders",1991,0.00458012674763,23,"ME",0.0581285378827372
"1029","Maine","Amphetamine use disorders",1992,0.00450329605534,23,"ME",0.0581285378827372
"1030","Maine","Amphetamine use disorders",1993,0.00444393546224,23,"ME",0.0581285378827372
"1031","Maine","Amphetamine use disorders",1994,0.00437967675198,23,"ME",0.0581285378827372
"1032","Maine","Amphetamine use disorders",1995,0.00433356200354,23,"ME",0.0581285378827372
"1033","Maine","Amphetamine use disorders",1996,0.00432514001153,23,"ME",0.0581285378827372
"1034","Maine","Amphetamine use disorders",1997,0.00431271233208,23,"ME",0.0581285378827372
"1035","Maine","Amphetamine use disorders",1998,0.00429684296567,23,"ME",0.0581285378827372
"1036","Maine","Amphetamine use disorders",1999,0.0042900314485,23,"ME",0.0581285378827372
"1037","Maine","Amphetamine use disorders",2000,0.00428613224724,23,"ME",0.0581285378827372
"1038","Maine","Amphetamine use disorders",2001,0.0042455900621,23,"ME",0.0581285378827372
